street_address,living_area,state_code,market_value,CAMPNAME,x,y
1609 WESTLAKE DR PLANO TX 75075,2046,A1,156260,WILSON EL,-96.72429,33.008625
17501 COIT RD DALLAS TX 75252,5704,F1,560122,FRANKFORD EL,-96.76876496,32.98870402
1609 WESTRIDGE DR PLANO TX 75075,2284,A1,155149,WILSON EL,-96.72461002,33.01046998
17509 COIT RD DALLAS TX 75252,17440,F1,2489553,FRANKFORD EL,-96.768815,32.98925601
1612 NORTHCREST DR PLANO TX 75075,2244,A1,162241,WILSON EL,-96.72476902,33.00905201
17613 COIT RD DALLAS TX 75252,74103,F2,4299382,FRANKFORD EL,-96.76945002,32.98931301
1612 WESTLAKE DR PLANO TX 75075,2425,A1,185883,WILSON EL,-96.72454296,33.00811399
17613 COIT RD DALLAS TX 75252,10925,F2,286625,FRANKFORD EL,-96.76945002,32.98931301
1612 WESTRIDGE DR PLANO TX 75075,2128,A1,151683,WILSON EL,-96.72463097,33.01000001
17613 COIT RD DALLAS TX 75252,4200,F2,191084,FRANKFORD EL,-96.76945002,32.98931301
1613 NORTHCREST DR PLANO TX 75075,2004,A1,144132,WILSON EL,-96.72486902,33.00955698
17655 WATERVIEW PKWY DALLAS TX 75252,271545,F3,12500000,FRANKFORD EL,-96.75859101,32.98822399
1613 WESTLAKE DR PLANO TX 75075,1905,A1,142117,WILSON EL,-96.72455403,33.00858099
17708 DICKERSON ST DALLAS TX 75252,25676,B1,788538,FRANKFORD EL,-96.773,32.989225
1613 WESTRIDGE DR PLANO TX 75075,1688,A1,131067,WILSON EL,-96.72487497,33.01045598
17713 COIT RD DALLAS TX 75252,0,F1,321915,FRANKFORD EL,-96.76802724,32.99111755
1616 NORTHCREST DR PLANO TX 75075,2290,A1,157193,WILSON EL,-96.72502501,33.00911098
17714 BANNISTER ST DALLAS TX 75252,11610,F2,232000,FRANKFORD EL,-96.77491703,32.98929302
1616 WESTLAKE DR PLANO TX 75075,1953,A1,155281,WILSON EL,-96.72483197,33.00812799
17714 DICKERSON ST DALLAS TX 75252,1166,A1,20500,FRANKFORD EL,-96.77379603,32.98953098
1616 WESTRIDGE DR PLANO TX 75075,1852,A1,157841,WILSON EL,-96.72490003,33.01000101
17714 FRANK JACKSON DR DALLAS TX 75252,1378,F1,86298,FRANKFORD EL,-96.77617297,32.98913099
1617 NORTHCREST DR PLANO TX 75075,2022,A1,143662,WILSON EL,-96.72512098,33.009611
17715 BANNISTER ST DALLAS TX 75252,616,A1,33845,FRANKFORD EL,-96.77540502,32.98914298
1617 WESTLAKE DR PLANO TX 75075,2203,A1,143814,WILSON EL,-96.724822,33.00861599
17715 DICKERSON ST DALLAS TX 75252,0,C3,14000,FRANKFORD EL,-96.77417441,32.98959523
1620 NORTHCREST DR PLANO TX 75075,2121,A1,142051,WILSON EL,-96.72527797,33.009172
1620 WESTLAKE DR PLANO TX 75075,2501,A1,174624,WILSON EL,-96.72522902,33.00823901
1620 WESTRIDGE DR PLANO TX 75075,1938,A1,141306,WILSON EL,-96.725182,33.01004401
1621 NORTHCREST DR PLANO TX 75075,2171,A1,151678,WILSON EL,-96.72536397,33.00967001
1621 WESTLAKE DR PLANO TX 75075,2251,A1,157831,WILSON EL,-96.72507798,33.00864101
1624 NORTHCREST DR PLANO TX 75075,2153,A1,153386,WILSON EL,-96.72553102,33.00922401
1720 MIDCREST DR PLANO TX 75075,1988,A1,133505,WILSON EL,-96.72718704,33.011272
1624 WESTLAKE DR PLANO TX 75075,2386,A1,165910,WILSON EL,-96.72554997,33.00832702
1720 NORTHCREST DR PLANO TX 75075,2277,A1,159357,WILSON EL,-96.72770101,33.00953502
1624 WESTRIDGE DR PLANO TX 75075,2207,A1,138000,WILSON EL,-96.72544997,33.01013298
1720 WESTLAKE DR PLANO TX 75075,2087,A1,143178,WILSON EL,-96.727742,33.00867998
1625 NORTHCREST DR PLANO TX 75075,2183,A1,161066,WILSON EL,-96.725628,33.00975701
1720 WESTRIDGE DR PLANO TX 75075,2329,A1,155320,WILSON EL,-96.72721302,33.01041399
1625 WESTLAKE DR PLANO TX 75075,2366,A1,159771,WILSON EL,-96.72532198,33.00872998
1721 MIDCREST DR PLANO TX 75075,1798,A1,135719,WILSON EL,-96.72668697,33.01174399
1628 NORTHCREST DR PLANO TX 75075,2512,A1,178547,WILSON EL,-96.72579204,33.00926299
1106 TIMBERVIEW LN RICHARDSON TX 75080,2452,A1,263181,HARMONY EL,-96.74236398,32.996667
1721 NORTHCREST DR PLANO TX 75075,1955,A1,140441,WILSON EL,-96.727469,33.01001799
1721 W PLANO PKWY PLANO TX 75075,34608,F3,1593182,WILSON EL,-96.72263902,33.00790901
1721 WESTLAKE DR PLANO TX 75075,2003,A1,141600,WILSON EL,-96.72780797,33.00917301
1721 WESTRIDGE DR PLANO TX 75075,2317,A1,144460,WILSON EL,-96.72701797,33.01088501
17217 WATERVIEW PKWY DALLAS TX 75252,45352,F2,6542132,FRANKFORD EL,-96.75713499,32.986255
1724 MIDCREST DR PLANO TX 75075,1991,A1,142192,WILSON EL,-96.72745702,33.01129501
1724 NORTHCREST DR PLANO TX 75075,2082,A1,146336,WILSON EL,-96.72797401,33.00955799
1724 WESTLAKE DR PLANO TX 75075,2437,A1,154110,WILSON EL,-96.72801601,33.00867001
1724 WESTRIDGE DR PLANO TX 75075,2424,A1,143373,WILSON EL,-96.72747504,33.01039802
1725 MIDCREST DR PLANO TX 75075,2297,A1,129052,WILSON EL,-96.72694798,33.011754
1725 NORTHCREST DR PLANO TX 75075,2001,A1,144899,WILSON EL,-96.72773697,33.01002901
1725 WESTLAKE DR PLANO TX 75075,2113,A1,141984,WILSON EL,-96.72806999,33.00915901
1725 WESTRIDGE DR PLANO TX 75075,2088,A1,145376,WILSON EL,-96.72728401,33.01088501
1728 MIDCREST DR PLANO TX 75075,1850,A1,135688,WILSON EL,-96.72773798,33.01126601
1728 WESTRIDGE DR PLANO TX 75075,1890,A1,126631,WILSON EL,-96.72773404,33.01042199
1729 MIDCREST DR PLANO TX 75075,2728,A1,195756,WILSON EL,-96.72719802,33.01174399
1729 NORTHCREST DR PLANO TX 75075,1867,A1,147426,WILSON EL,-96.727987,33.010027
1729 WESTRIDGE DR PLANO TX 75075,2142,A1,147582,WILSON EL,-96.72753799,33.01088199
17300 COIT RD DALLAS TX 75252,0,M5,34891712,FRANKFORD EL,-96.76309,32.98989002
1732 WESTRIDGE DR PLANO TX 75075,2335,A1,175887,WILSON EL,-96.72799002,33.01041202
1733 MIDCREST DR PLANO TX 75075,2831,A1,172373,WILSON EL,-96.72747303,33.011732
1733 WESTRIDGE DR PLANO TX 75075,1986,A1,142687,WILSON EL,-96.72782599,33.01085299
1106 W LOOKOUT DR RICHARDSON TX 75080,2498,A1,225238,HARMONY EL,-96.73926201,32.99052302
1628 WESTLAKE DR PLANO TX 75075,2610,A1,179280,WILSON EL,-96.72584803,33.00838498
1107 CHAPEL CREEK CT RICHARDSON TX 75080,2566,A1,219803,HARMONY EL,-96.74164297,32.99293001
1629 WESTLAKE DR PLANO TX 75075,1883,A1,138535,WILSON EL,-96.72560001,33.00881698
1107 GLENFIELD CT RICHARDSON TX 75080,2390,A1,228312,HARMONY EL,-96.74186501,32.99383999
1633 WESTLAKE DR PLANO TX 75075,2143,A1,158898,WILSON EL,-96.72583897,33.00887
1107 HIGH VISTA LN RICHARDSON TX 75080,2549,A1,266450,HARMONY EL,-96.74217497,32.99489502
17 CROWN PL RICHARDSON TX 75080,2334,A1,232612,ALDRIDGE EL,-96.72953104,32.99416299
1107 PITTSBURG LNDG RICHARDSON TX 75080,2335,A1,187709,HARMONY EL,-96.74270797,32.98955298
17 WALNUT CREEK PL RICHARDSON TX 75080,2273,A1,219426,HARMONY EL,-96.73983097,32.99176798
1107 TIMBERVIEW LN RICHARDSON TX 75080,2977,A1,270445,HARMONY EL,-96.74165697,32.99636298
17 WILLOW CREEK PL RICHARDSON TX 75080,2225,A1,285974,HARMONY EL,-96.73936996,32.99095201
1108 CHAPEL CREEK CT RICHARDSON TX 75080,2821,A1,265716,HARMONY EL,-96.74220598,32.99341398
1700 MIDCREST DR PLANO TX 75075,2647,A1,160694,WILSON EL,-96.72589597,33.011264
1108 GLENFIELD CT RICHARDSON TX 75080,2551,A1,243288,HARMONY EL,-96.74233498,32.99433
1700 NORTHCREST DR PLANO TX 75075,1701,A1,135391,WILSON EL,-96.726289,33.00941901
1108 HIGH VISTA LN RICHARDSON TX 75080,2451,A1,247587,HARMONY EL,-96.74239499,32.99508001
1700 WESTLAKE DR PLANO TX 75075,2238,A1,162990,WILSON EL,-96.72648203,33.00846499
1108 PITTSBURG LNDG RICHARDSON TX 75080,3192,A1,267675,HARMONY EL,-96.74273899,32.99003402
1700 WESTRIDGE DR PLANO TX 75075,2119,A1,147349,WILSON EL,-96.72591098,33.01034601
1108 TIMBERVIEW LN RICHARDSON TX 75080,2525,A1,277708,HARMONY EL,-96.74234504,32.99642199
1701 MIDCREST DR PLANO TX 75075,2469,A1,154522,WILSON EL,-96.72537302,33.01171398
1108 W LOOKOUT DR RICHARDSON TX 75080,2238,A1,248375,HARMONY EL,-96.73953702,32.99035899
1701 NORTHCREST DR PLANO TX 75075,2356,A1,142841,WILSON EL,-96.72614902,33.009848
1109 CHAPEL CREEK CT RICHARDSON TX 75080,2618,A1,230229,HARMONY EL,-96.741994,32.99283399
1701 WESTLAKE DR PLANO TX 75075,1991,A1,131207,WILSON EL,-96.726418,33.008971
1109 GLENFIELD CT RICHARDSON TX 75080,2826,A1,281451,HARMONY EL,-96.742252,32.99382398
1701 WESTRIDGE DR PLANO TX 75075,2168,A1,155523,WILSON EL,-96.72570503,33.01075601
1109 MILL SPGS RICHARDSON TX 75080,2333,A1,191057,HARMONY EL,-96.73961304,32.98643902
1109 PITTSBURG LNDG RICHARDSON TX 75080,2496,A1,204457,HARMONY EL,-96.74296597,32.98955499
1109 TIMBERVIEW LN RICHARDSON TX 75080,3409,A1,293654,HARMONY EL,-96.74162,32.99611501
1110 CHAPEL CREEK CT RICHARDSON TX 75080,2449,A1,245869,HARMONY EL,-96.74243598,32.99319098
1110 GLENFIELD CT RICHARDSON TX 75080,2452,A1,237242,HARMONY EL,-96.74243296,32.99404698
1110 MILL SPGS RICHARDSON TX 75080,2064,A1,187314,HARMONY EL,-96.73985796,32.98688699
1110 PITTSBURG LNDG RICHARDSON TX 75080,2547,A1,193834,HARMONY EL,-96.74298902,32.99004198
1110 TIMBERVIEW LN RICHARDSON TX 75080,2336,A1,187973,HARMONY EL,-96.74236398,32.99616899
1110 W LOOKOUT DR RICHARDSON TX 75080,2337,A1,225148,HARMONY EL,-96.73979903,32.99023099
1111 CHAPEL CREEK CT RICHARDSON TX 75080,2489,A1,242353,HARMONY EL,-96.74237102,32.99291299
1111 MILL SPGS RICHARDSON TX 75080,2849,A1,260745,HARMONY EL,-96.73987204,32.98630499
1111 TIMBERVIEW LN RICHARDSON TX 75080,2563,A1,242691,HARMONY EL,-96.74184799,32.99590999
1112 MILL SPGS RICHARDSON TX 75080,2525,A1,210364,HARMONY EL,-96.74010699,32.98674802
1112 TIMBERVIEW LN RICHARDSON TX 75080,2540,A1,280431,HARMONY EL,-96.74223297,32.99592
1112 W LOOKOUT DR RICHARDSON TX 75080,2422,A1,213493,HARMONY EL,-96.74004697,32.99009299
1113 BRANDY STA RICHARDSON TX 75080,2424,A1,210573,HARMONY EL,-96.74016801,32.98716699
1113 MILL SPGS RICHARDSON TX 75080,3155,A1,238426,HARMONY EL,-96.74003901,32.98621501
1114 MILL SPGS RICHARDSON TX 75080,2549,A1,200280,HARMONY EL,-96.74033003,32.98665301
1114 W LOOKOUT DR RICHARDSON TX 75080,2384,A1,202239,HARMONY EL,-96.74033204,32.989901
1115 BRANDY STA RICHARDSON TX 75080,2954,A1,226752,HARMONY EL,-96.74037202,32.987076
1115 MILL SPRINGS RICHARDSON TX 75080,2253,A1,149077,HARMONY EL,-96.74032902,32.98619498
1116 MILL SPGS RICHARDSON TX 75080,2556,A1,212846,HARMONY EL,-96.74057,32.98654501
1116 W LOOKOUT DR RICHARDSON TX 75080,2222,A1,177392,HARMONY EL,-96.74059599,32.98975302
1117 BRANDY STA RICHARDSON TX 75080,3417,A1,245420,HARMONY EL,-96.74061199,32.986932
1117 MILL SPGS RICHARDSON TX 75080,2542,A1,71943,HARMONY EL,-96.74056204,32.986162
1118 MILL SPGS RICHARDSON TX 75080,2914,A1,231693,HARMONY EL,-96.74079204,32.98648801
1119 BRANDY STA RICHARDSON TX 75080,2851,A1,244265,HARMONY EL,-96.74085499,32.98686201
1119 MILL SPGS RICHARDSON TX 75080,0,C1,9324,HARMONY EL,-96.74081098,32.986134
1120 BRANDY STA RICHARDSON TX 75080,2638,A1,238522,HARMONY EL,-96.74086303,32.98738802
1120 MILL SPGS RICHARDSON TX 75080,2407,A1,239682,HARMONY EL,-96.74104903,32.98644799
1120 W LOOKOUT DR RICHARDSON TX 75080,2108,A1,148310,HARMONY EL,-96.74121801,32.98936502
1121 BRANDY STA RICHARDSON TX 75080,2150,A1,187760,HARMONY EL,-96.74111198,32.986817
1121 BULL RUN RICHARDSON TX 75080,2282,A1,218209,HARMONY EL,-96.74106202,32.98774601
1121 MILL SPGS RICHARDSON TX 75080,0,C1,4510,HARMONY EL,-96.74105003,32.98611301
1122 BRANDY STA RICHARDSON TX 75080,3070,A1,279143,HARMONY EL,-96.74109798,32.98731501
1704 MIDCREST DR PLANO TX 75075,1754,A1,120874,WILSON EL,-96.72620803,33.01124799
1704 NORTHCREST DR PLANO TX 75075,2375,A1,175487,WILSON EL,-96.72657901,33.00953301
1704 WESTLAKE DR PLANO TX 75075,1792,A1,133101,WILSON EL,-96.72669602,33.00857701
1704 WESTRIDGE DR PLANO TX 75075,2189,A1,135651,WILSON EL,-96.72615598,33.01041001
1705 MIDCREST DR PLANO TX 75075,2848,A1,159992,WILSON EL,-96.72564602,33.01174202
1705 NORTHCREST DR PLANO TX 75075,1832,A1,123827,WILSON EL,-96.726418,33.009956
1705 WESTLAKE DR PLANO TX 75075,1902,A1,144135,WILSON EL,-96.72668496,33.00908202
1705 WESTRIDGE DR PLANO TX 75075,2662,A1,169115,WILSON EL,-96.72596303,33.01081401
1708 MIDCREST DR PLANO TX 75075,2013,A1,141779,WILSON EL,-96.72641003,33.01127598
1708 NORTHCREST DR PLANO TX 75075,2099,A1,145900,WILSON EL,-96.72684296,33.009561
1908 NORTHCREST DR PLANO TX 75075,2014,A1,163507,WILSON EL,-96.73067399,33.009776
1908 WESTLAKE DR PLANO TX 75075,1656,A1,116979,WILSON EL,-96.73069402,33.008827
1908 WESTRIDGE DR PLANO TX 75075,2595,A1,146011,WILSON EL,-96.73057299,33.01065501
1909 MIDCREST DR PLANO TX 75075,2573,A1,166405,WILSON EL,-96.72990403,33.01183799
1800 NORTHCREST DR PLANO TX 75075,2337,A1,154991,WILSON EL,-96.72825699,33.00956498
18116 ARAMIS LN DALLAS TX 75252,3043,A1,260011,FRANKFORD EL,-96.77675099,32.99651901
17716 DICKERSON ST DALLAS TX 75252,896,A1,43073,FRANKFORD EL,-96.77388304,32.989678
21 CROWN PL RICHARDSON TX 75080,2231,A1,217214,ALDRIDGE EL,-96.72892201,32.99434802
17839 BENCHMARK DR DALLAS TX 75252,3331,A1,281116,FRANKFORD EL,-96.77138397,32.99651801
2005 WESTLAKE DR PLANO TX 75075,1698,A1,128892,WILSON EL,-96.73196204,33.00968099
1909 NORTHCREST DR PLANO TX 75075,3196,A1,186926,WILSON EL,-96.73060601,33.01022502
1909 WESTLAKE DR PLANO TX 75075,1658,A1,133567,WILSON EL,-96.730705,33.00934802
1909 WESTRIDGE DR PLANO TX 75075,2207,A1,154041,WILSON EL,-96.72986396,33.010927
1912 MIDCREST DR PLANO TX 75075,2569,A1,188742,WILSON EL,-96.73011601,33.01143101
1912 NORTHCREST DR PLANO TX 75075,2165,A1,149420,WILSON EL,-96.73092101,33.00983798
1912 WESTLAKE DR PLANO TX 75075,1769,A1,130331,WILSON EL,-96.73092704,33.00893601
1912 WESTRIDGE DR PLANO TX 75075,2199,A1,138273,WILSON EL,-96.73082403,33.01076402
1913 NORTHCREST DR PLANO TX 75075,1936,A1,117785,WILSON EL,-96.73085999,33.01031102
1913 WESTLAKE DR PLANO TX 75075,2128,A1,141206,WILSON EL,-96.73095101,33.00939601
1913 WESTRIDGE DR PLANO TX 75075,2560,A1,163906,WILSON EL,-96.73011198,33.01098702
1916 MIDCREST DR PLANO TX 75075,2622,A1,154176,WILSON EL,-96.73036403,33.01152199
1916 NORTHCREST DR PLANO TX 75075,2158,A1,149896,WILSON EL,-96.73115796,33.009934
1916 WESTLAKE DR PLANO TX 75075,2094,A1,146403,WILSON EL,-96.73121203,33.00896798
1916 WESTRIDGE DR PLANO TX 75075,2338,A1,162849,WILSON EL,-96.73108202,33.01080899
1917 NORTHCREST DR PLANO TX 75075,1885,A1,129000,WILSON EL,-96.73111203,33.01039601
1917 WESTLAKE DR PLANO TX 75075,1779,A1,122200,WILSON EL,-96.731207,33.009495
1917 WESTRIDGE DR PLANO TX 75075,2208,A1,150125,WILSON EL,-96.73036696,33.01108802
1920 MIDCREST DR PLANO TX 75075,2382,A1,144550,WILSON EL,-96.73059998,33.011617
1920 WESTLAKE DR PLANO TX 75075,1651,A1,126388,WILSON EL,-96.73141797,33.00910201
1921 WESTLAKE DR PLANO TX 75075,1810,A1,134500,WILSON EL,-96.73144798,33.00958099
1921 WESTRIDGE DR PLANO TX 75075,2027,A1,153575,WILSON EL,-96.73060501,33.01116002
1924 MIDCREST DR PLANO TX 75075,2620,A1,205241,WILSON EL,-96.73084096,33.011689
1925 WESTRIDGE DR PLANO TX 75075,2901,A1,172702,WILSON EL,-96.73085001,33.01126999
2 CROWN PL RICHARDSON TX 75080,2369,A1,195692,ALDRIDGE EL,-96.73056,32.992548
2 DORAL PL RICHARDSON TX 75080,1627,A1,151421,ALDRIDGE EL,-96.73277902,32.99390901
2 HIGH MESA PL RICHARDSON TX 75080,2628,A1,234404,HARMONY EL,-96.74082196,32.992885
2 RIDGEVIEW CIR RICHARDSON TX 75080,2387,A1,127039,SHEPARD EL,-96.721803,32.986522
2 VISTA CLIFF PL RICHARDSON TX 75080,2215,A1,204972,SHEPARD EL,-96.72371902,32.98690099
2 WALNUT CREEK PL RICHARDSON TX 75080,2283,A1,219126,HARMONY EL,-96.73991303,32.992303
2 WILLOW CREEK PL RICHARDSON TX 75080,2826,A1,253310,HARMONY EL,-96.73911599,32.99160102
20 CROWN PL RICHARDSON TX 75080,1861,A1,172918,ALDRIDGE EL,-96.72907799,32.994302
20 WILLOW CREEK PL RICHARDSON TX 75080,2670,A1,239176,HARMONY EL,-96.73855801,32.99125099
200 COIT RD PLANO TX 75075,179098,F1,24000000,FRANKFORD EL,-96.76467602,33.001931
2000 MIDCREST DR PLANO TX 75075,2137,A1,148176,WILSON EL,-96.73107297,33.01177701
2000 NORTHCREST DR PLANO TX 75075,2284,A1,153245,WILSON EL,-96.73141897,33.00998999
2000 WESTLAKE DR PLANO TX 75075,1713,A1,125654,WILSON EL,-96.73165702,33.009114
2000 WESTRIDGE DR PLANO TX 75075,2160,A1,148442,WILSON EL,-96.731351,33.01089498
2001 NORTHCREST DR PLANO TX 75075,2175,A1,135902,WILSON EL,-96.73137204,33.010488
2001 W PLANO PKWY PLANO TX 75075,184217,F1,47559640,WILSON EL,-96.73246101,33.00810599
2001 WESTLAKE DR PLANO TX 75075,1804,A1,121689,WILSON EL,-96.73170899,33.00964801
2001 WESTRIDGE DR PLANO TX 75075,2147,A1,157249,WILSON EL,-96.73110499,33.01134002
2004 MIDCREST DR PLANO TX 75075,2606,A1,154935,WILSON EL,-96.73130699,33.01178799
2004 NORTHCREST DR PLANO TX 75075,2228,A1,140915,WILSON EL,-96.73167102,33.01005801
2004 WESTLAKE DR PLANO TX 75075,1862,A1,146330,WILSON EL,-96.73187696,33.00918298
2004 WESTRIDGE DR PLANO TX 75075,2347,A1,127857,WILSON EL,-96.73162098,33.01091799
2005 NORTHCREST DR PLANO TX 75075,2014,A1,148706,WILSON EL,-96.731625,33.010502
1812 MIDCREST DR PLANO TX 75075,2192,A1,152993,WILSON EL,-96.72884104,33.01129899
1800 WESTLAKE DR PLANO TX 75075,1769,A1,132416,WILSON EL,-96.72826897,33.00870198
2100 GRANDVIEW DR PLANO TX 75075,2469,A1,144966,WILSON EL,-96.734142,33.01182998
1812 NORTHCREST DR PLANO TX 75075,2160,A1,154952,WILSON EL,-96.72909601,33.009561
2005 WESTRIDGE DR PLANO TX 75075,4708,A1,224610,WILSON EL,-96.73133801,33.01139601
1800 WESTRIDGE DR PLANO TX 75075,2413,A1,148420,WILSON EL,-96.72825497,33.01042199
1812 WESTLAKE DR PLANO TX 75075,2011,A1,163000,WILSON EL,-96.72906299,33.008668
18003 BENCHMARK DR DALLAS TX 75252,4012,A1,336235,FRANKFORD EL,-96.77532799,32.99656101
17717 BANNISTER ST DALLAS TX 75252,0,C3,12798,FRANKFORD EL,-96.77531505,32.98931548
2008 MIDCREST DR PLANO TX 75075,2308,A1,160632,WILSON EL,-96.73157102,33.01185899
2100 NORTHCREST DR PLANO TX 75075,2203,A1,140020,WILSON EL,-96.73416003,33.010107
17842 BENCHMARK DR DALLAS TX 75252,3158,A1,279017,FRANKFORD EL,-96.77163903,32.99607
17717 COIT RD DALLAS TX 75252,4635,F1,888756,FRANKFORD EL,-96.76884099,32.99084099
1812 WESTRIDGE DR PLANO TX 75075,1906,A1,126021,WILSON EL,-96.72904103,33.01042698
18004 BENCHMARK DR DALLAS TX 75252,3085,A1,295120,FRANKFORD EL,-96.77532104,32.9961
17843 BENCHMARK DR DALLAS TX 75252,2266,A1,232023,FRANKFORD EL,-96.77157299,32.99651398
2008 NORTHCREST DR PLANO TX 75075,1921,A1,126014,WILSON EL,-96.73193304,33.01008701
17717 COIT RD DALLAS TX 75252,13682,F1,1073622,FRANKFORD EL,-96.76884099,32.99084099
2100 WESTLAKE DR PLANO TX 75075,2414,A1,139936,WILSON EL,-96.73417402,33.00924501
18120 ARAMIS LN DALLAS TX 75252,2568,A1,270305,FRANKFORD EL,-96.77675803,32.99673401
18004 CARROLLWOOD DR DALLAS TX 75252,2839,A1,266029,FRANKFORD EL,-96.77549697,32.99398701
17846 BENCHMARK DR DALLAS TX 75252,2221,A1,218379,FRANKFORD EL,-96.77181497,32.99608299
2008 WESTLAKE DR PLANO TX 75075,1713,A1,128541,WILSON EL,-96.73220604,33.00922799
2100 WESTRIDGE DR PLANO TX 75075,2239,A1,152740,WILSON EL,-96.734141,33.01097801
17717 DICKERSON ST DALLAS TX 75252,0,C3,14000,FRANKFORD EL,-96.77421456,32.98970729
18120 COIT RD DALLAS TX 75252,3569,F6,520411,FRANKFORD EL,-96.76688096,32.998069
18007 BENCHMARK DR DALLAS TX 75252,2977,A1,312004,FRANKFORD EL,-96.77558699,32.99656101
17847 BENCHMARK DR DALLAS TX 75252,3235,A1,274891,FRANKFORD EL,-96.77175303,32.99652999
2008 WESTRIDGE DR PLANO TX 75075,2291,A1,153572,WILSON EL,-96.731883,33.01094201
2101 NORTHCREST DR PLANO TX 75075,2600,A1,152330,WILSON EL,-96.73414896,33.01057999
17719 DICKERSON ST DALLAS TX 75252,0,C3,14000,FRANKFORD EL,-96.7742547,32.98981934
18120 COIT RD DALLAS TX 75252,6812,F1,2064942,FRANKFORD EL,-96.76688096,32.998069
2009 NORTHCREST DR PLANO TX 75075,2341,A1,157079,WILSON EL,-96.73190798,33.010545
18008 BENCHMARK DR DALLAS TX 75252,3781,A1,312000,FRANKFORD EL,-96.77553897,32.996092
2009 WESTLAKE DR PLANO TX 75075,1830,A1,122149,WILSON EL,-96.73222699,33.00968799
17850 BENCHMARK DR DALLAS TX 75252,1932,A1,204197,FRANKFORD EL,-96.77198303,32.996063
2101 W PLANO PKWY W PLANO TX 75075,28296,F6,2467434,WILSON EL,-96.73454702,33.008022
18124 ARAMIS LN DALLAS TX 75252,2637,A1,261641,FRANKFORD EL,-96.77675501,32.99693798
17720 DICKERSON ST DALLAS TX 75252,5960,F3,301285,FRANKFORD EL,-96.77394104,32.99005502
2009 WESTRIDGE DR PLANO TX 75075,1992,A1,176567,WILSON EL,-96.73161997,33.01139601
18008 CARROLLWOOD DR DALLAS TX 75252,2804,A1,259604,FRANKFORD EL,-96.77549697,32.994209
18128 ARAMIS LN DALLAS TX 75252,2626,A1,260389,FRANKFORD EL,-96.77675996,32.99716601
2101 WESTLAKE DR PLANO TX 75075,1903,A1,89529,WILSON EL,-96.73423001,33.00972902
17851 BENCHMARK DR DALLAS TX 75252,3079,A1,260789,FRANKFORD EL,-96.77193098,32.99652002
17721 DICKERSON ST DALLAS TX 75252,0,C3,25204,FRANKFORD EL,-96.77429485,32.98993139
2012 MIDCREST DR PLANO TX 75075,2757,A1,173613,WILSON EL,-96.73181996,33.01184398
1801 MIDCREST DR PLANO TX 75075,2020,A1,144434,WILSON EL,-96.72799799,33.01177198
1813 MIDCREST DR PLANO TX 75075,2192,A1,137369,WILSON EL,-96.72883098,33.01174998
2101 WESTRIDGE DR PLANO TX 75075,2130,A1,115297,WILSON EL,-96.73413698,33.01144002
17854 BENCHMARK DR DALLAS TX 75252,2649,A1,243500,FRANKFORD EL,-96.77214203,32.99605901
17721 FRANK JACKSON ST DALLAS TX 75252,1552,F1,137500,FRANKFORD EL,-96.77686398,32.98938199
2012 NORTHCREST DR PLANO TX 75075,2406,A1,157957,WILSON EL,-96.73219899,33.01009799
1801 NORTHCREST DR PLANO TX 75075,2062,A1,154195,WILSON EL,-96.72825204,33.01001899
1813 NORTHCREST DR PLANO TX 75075,2351,A1,161895,WILSON EL,-96.72904396,33.01003102
2104 GRANDVIEW DR PLANO TX 75075,2382,A1,145758,WILSON EL,-96.73439799,33.011825
17855 BENCHMARK DR DALLAS TX 75252,3158,A1,286660,FRANKFORD EL,-96.77211697,32.99652601
17725 FRANK JACKSON DR DALLAS TX 75252,5000,F2,309938,FRANKFORD EL,-96.77696003,32.98968998
2012 WESTLAKE DR PLANO TX 75075,1606,A1,115420,WILSON EL,-96.732473,33.00924199
1801 W PLANO PKWY PLANO TX 75075,87460,EX9,10303989,WILSON EL,-96.72863602,33.00801299
1813 WESTLAKE DR PLANO TX 75075,2169,A1,146863,WILSON EL,-96.72919702,33.009186
2104 NORTHCREST DR PLANO TX 75075,2005,A1,127985,WILSON EL,-96.734415,33.010121
17858 BENCHMARK DR DALLAS TX 75252,3305,A1,311257,FRANKFORD EL,-96.77231797,32.99608198
17726 FRANK JACKSON DR DALLAS TX 75252,3000,F2,169805,FRANKFORD EL,-96.77635997,32.98991701
2012 WESTRIDGE DR PLANO TX 75075,2485,A1,106500,WILSON EL,-96.732156,33.01096698
1801 WESTLAKE DR PLANO TX 75075,1886,A1,136384,WILSON EL,-96.728346,33.00915901
1813 WESTRIDGE DR PLANO TX 75075,2235,A1,160388,WILSON EL,-96.72884297,33.010898
2104 WESTLAKE DR PLANO TX 75075,1879,A1,141268,WILSON EL,-96.73442598,33.00924501
17859 BENCHMARK DR DALLAS TX 75252,2221,A1,218379,FRANKFORD EL,-96.77234596,32.996509
17727 DICKERSON ST DALLAS TX 75252,0,C3,29025,FRANKFORD EL,-96.77441351,32.99026682
